dataset,seed,n_cal_fraud,resample,target,achieved,alert_pct,degenerate
K,42,30,33,0.9,0.9888,82.6905,True
K,42,30,33,0.95,0.9888,82.6905,True
K,42,30,34,0.8,0.7907,0.7806,False
K,42,30,34,0.9,0.9888,82.6905,True
K,42,30,34,0.95,0.9888,82.6905,True
K,42,30,35,0.8,0.9021,20.9475,False
K,42,30,35,0.9,0.9888,82.6905,True
K,42,30,35,0.95,1.0,100.0,True
K,42,30,36,0.8,0.8191,0.9188,False
K,42,30,36,0.9,0.9888,82.6905,True
K,42,30,36,0.95,0.9888,82.6905,True
K,42,30,37,0.8,0.7907,0.7806,False
K,42,30,37,0.9,0.8867,15.8278,False
K,42,30,37,0.95,0.9417,41.3979,False
K,42,30,38,0.8,0.8867,15.8278,False
K,42,30,38,0.9,0.9888,82.6905,True
K,42,30,38,0.95,0.9888,82.6905,True
K,42,30,39,0.8,0.8266,0.9906,False
K,42,30,39,0.9,0.8867,15.8278,False
K,42,30,39,0.95,0.9417,41.3979,False
K,42,40,0,0.8,0.765,0.6932,False
K,42,40,0,0.9,0.9417,41.3979,False
K,42,40,0,0.95,0.9888,82.6905,True
K,42,40,1,0.8,0.765,0.6932,False
K,42,40,1,0.9,0.8867,15.8278,False
K,42,40,1,0.95,1.0,100.0,True
K,42,40,2,0.8,0.8867,15.8278,False
K,42,40,2,0.9,0.8867,15.8278,False
K,42,40,2,0.95,0.9417,41.3979,False
K,42,40,3,0.8,0.765,0.6932,False
K,42,40,3,0.9,0.8867,15.8278,False
K,42,40,3,0.95,0.9888,82.6905,True
K,42,40,4,0.8,0.8191,0.9188,False
K,42,40,4,0.9,0.9417,41.3979,False
K,42,40,4,0.95,0.9888,82.6905,True
K,42,40,5,0.8,0.8191,0.9188,False
K,42,40,5,0.9,0.8867,15.8278,False
K,42,40,5,0.95,0.8867,15.8278,False
K,42,40,6,0.8,0.8867,15.8278,False
K,42,40,6,0.9,0.9888,82.6905,True
K,42,40,6,0.95,1.0,100.0,True
K,42,40,7,0.8,0.7249,0.5882,False
K,42,40,7,0.9,0.8331,1.0505,False
K,42,40,7,0.95,0.8867,15.8278,False
K,42,40,8,0.8,0.765,0.6932,False
K,42,40,8,0.9,0.9417,41.3979,False
K,42,40,8,0.95,0.9417,41.3979,False
K,42,40,9,0.8,0.9417,41.3979,False
K,42,40,9,0.9,0.9888,82.6905,True
K,42,40,9,0.95,1.0,100.0,True
K,42,40,10,0.8,0.765,0.6932,False
K,42,40,10,0.9,0.9021,20.9475,False
K,42,40,10,0.95,0.9888,82.6905,True
K,42,40,11,0.8,0.834,1.0635,False
K,42,40,11,0.9,0.9888,82.6905,True
K,42,40,11,0.95,1.0,100.0,True
K,42,40,12,0.8,0.7249,0.5882,False
K,42,40,12,0.9,0.834,1.0635,False
K,42,40,12,0.95,1.0,100.0,True
K,42,40,13,0.8,0.7249,0.5882,False
K,42,40,13,0.9,0.8867,15.8278,False
K,42,40,13,0.95,0.9417,41.3979,False
K,42,40,14,0.8,0.7249,0.5882,False
K,42,40,14,0.9,0.9417,41.3979,False
K,42,40,14,0.95,0.9888,82.6905,True
K,42,40,15,0.8,0.8359,1.0907,False
K,42,40,15,0.9,0.9888,82.6905,True
K,42,40,15,0.95,1.0,100.0,True
K,42,40,16,0.8,0.8867,15.8278,False
K,42,40,16,0.9,0.9888,82.6905,True
K,42,40,16,0.95,1.0,100.0,True
K,42,40,17,0.8,0.8079,0.8425,False
K,42,40,17,0.9,0.9417,41.3979,False
K,42,40,17,0.95,0.9888,82.6905,True
K,42,40,18,0.8,0.765,0.6932,False
K,42,40,18,0.9,0.9021,20.9475,False
K,42,40,18,0.95,0.9417,41.3979,False
K,42,40,19,0.8,0.765,0.6932,False
K,42,40,19,0.9,0.9417,41.3979,False
K,42,40,19,0.95,0.9888,82.6905,True
K,42,40,20,0.8,0.8867,15.8278,False
K,42,40,20,0.9,0.9417,41.3979,False
K,42,40,20,0.95,0.9888,82.6905,True
K,42,40,21,0.8,0.765,0.6932,False
K,42,40,21,0.9,0.9417,41.3979,False
K,42,40,21,0.95,0.9888,82.6905,True
K,42,40,22,0.8,0.765,0.6932,False
K,42,40,22,0.9,0.9021,20.9475,False
K,42,40,22,0.95,1.0,100.0,True
K,42,40,23,0.8,0.8079,0.8425,False
K,42,40,23,0.9,0.8867,15.8278,False
K,42,40,23,0.95,0.9888,82.6905,True
K,42,40,24,0.8,0.7907,0.7806,False
K,42,40,24,0.9,0.9888,82.6905,True
K,42,40,24,0.95,0.9888,82.6905,True
K,42,40,25,0.8,0.765,0.6932,False
K,42,40,25,0.9,0.8266,0.9906,False
K,42,40,25,0.95,0.8867,15.8278,False
K,42,40,26,0.8,0.7907,0.7806,False
K,42,40,26,0.9,0.9888,82.6905,True
K,42,40,26,0.95,0.9888,82.6905,True
K,42,40,27,0.8,0.8191,0.9188,False
K,42,40,27,0.9,0.9888,82.8604,True
K,42,40,27,0.95,1.0,100.0,True
K,42,40,28,0.8,0.8191,0.9188,False
K,42,40,28,0.9,0.9417,41.3979,False
K,42,40,28,0.95,0.9888,82.6905,True
K,42,40,29,0.8,0.8079,0.8425,False
K,42,40,29,0.9,0.8867,15.8278,False
K,42,40,29,0.95,0.9417,41.3979,False
K,42,40,30,0.8,0.8266,0.9906,False
K,42,40,30,0.9,0.9417,41.3979,False
K,42,40,30,0.95,0.9888,82.6905,True
K,42,40,31,0.8,0.8191,0.9188,False
K,42,40,31,0.9,0.8867,15.8278,False
K,42,40,31,0.95,0.9888,82.6905,True
K,42,40,32,0.8,0.8867,15.8278,False
K,42,40,32,0.9,0.9417,41.3979,False
K,42,40,32,0.95,0.9888,82.6905,True
K,42,40,33,0.8,0.8359,1.0907,False
K,42,40,33,0.9,0.9888,82.6905,True
K,42,40,33,0.95,1.0,100.0,True
K,42,40,34,0.8,0.7249,0.5882,False
K,42,40,34,0.9,0.8359,1.0907,False
K,42,40,34,0.95,0.9888,82.6905,True
K,42,40,35,0.8,0.8867,15.8278,False
K,42,40,35,0.9,0.9431,41.6869,False
K,42,40,35,0.95,0.9888,82.6905,True
K,42,40,36,0.8,0.8867,15.8278,False
K,42,40,36,0.9,0.9888,82.6905,True
K,42,40,36,0.95,0.9888,82.8604,True
K,42,40,37,0.8,0.765,0.6932,False
K,42,40,37,0.9,0.9417,41.3979,False
K,42,40,37,0.95,0.9888,82.6905,True
K,42,40,38,0.8,0.8867,15.8278,False
K,42,40,38,0.9,0.9417,41.3979,False
K,42,40,38,0.95,0.9888,82.6905,True
K,42,40,39,0.8,0.9417,41.3979,False
K,42,40,39,0.9,0.9888,82.6905,True
K,42,40,39,0.95,1.0,100.0,True
K,42,50,0,0.8,0.8079,0.8425,False
K,42,50,0,0.9,0.8867,15.8278,False
K,42,50,0,0.95,0.8867,15.8278,False
K,42,50,1,0.8,0.7907,0.7806,False
K,42,50,1,0.9,0.9417,41.3979,False
K,42,50,1,0.95,0.9888,82.6905,True
K,42,50,2,0.8,0.7907,0.7806,False
K,42,50,2,0.9,0.8867,15.8278,False
K,42,50,2,0.95,1.0,100.0,True
K,42,50,3,0.8,0.9417,41.3979,False
K,42,50,3,0.9,0.9888,82.6905,True
K,42,50,3,0.95,0.9888,82.6905,True
K,42,50,4,0.8,0.8079,0.8425,False
K,42,50,4,0.9,0.8867,15.8278,False
K,42,50,4,0.95,0.9888,82.6905,True
K,42,50,5,0.8,0.8191,0.9188,False
K,42,50,5,0.9,0.9417,41.3979,False
K,42,50,5,0.95,0.9888,82.6905,True
K,42,50,6,0.8,0.765,0.6932,False
K,42,50,6,0.9,0.9417,41.3979,False
K,42,50,6,0.95,0.9888,82.6905,True
K,42,50,7,0.8,0.8266,0.9906,False
K,42,50,7,0.9,0.9417,41.3979,False
K,42,50,7,0.95,0.9888,82.6905,True
K,42,50,8,0.8,0.7249,0.5882,False
K,42,50,8,0.9,0.9417,41.3979,False
K,42,50,8,0.95,0.9888,82.6905,True
K,42,50,9,0.8,0.8867,15.8278,False
K,42,50,9,0.9,0.9417,41.3979,False
K,42,50,9,0.95,0.9888,82.6905,True
K,42,50,10,0.8,0.8079,0.8425,False
K,42,50,10,0.9,0.8867,15.8278,False
K,42,50,10,0.95,0.9888,82.6905,True
K,42,50,11,0.8,0.8079,0.8425,False
K,42,50,11,0.9,0.9026,21.0347,False
K,42,50,11,0.95,0.9888,82.6905,True
K,42,50,12,0.8,0.7907,0.7806,False
K,42,50,12,0.9,0.9417,41.3979,False
K,42,50,12,0.95,0.9888,82.6905,True
K,42,50,13,0.8,0.765,0.6932,False
K,42,50,13,0.9,0.8867,15.8278,False
K,42,50,13,0.95,0.9888,82.6905,True
K,42,50,14,0.8,0.8867,15.8278,False
K,42,50,14,0.9,0.9888,82.6905,True
K,42,50,14,0.95,0.9888,82.6905,True
K,42,50,15,0.8,0.834,1.0635,False
K,42,50,15,0.9,0.8867,15.8278,False
K,42,50,15,0.95,0.9888,82.6905,True
K,42,50,16,0.8,0.8079,0.8425,False
K,42,50,16,0.9,0.8867,15.8278,False
K,42,50,16,0.95,0.9888,82.6905,True
K,42,50,17,0.8,0.765,0.6932,False
K,42,50,17,0.9,0.8867,15.8278,False
K,42,50,17,0.95,0.9888,82.6905,True
K,42,50,18,0.8,0.8867,15.8278,False
K,42,50,18,0.9,0.9417,41.3979,False
K,42,50,18,0.95,0.9888,82.6905,True
K,42,50,19,0.8,0.8191,0.9188,False
K,42,50,19,0.9,0.9417,41.3979,False
K,42,50,19,0.95,0.9888,82.6905,True
K,42,50,20,0.8,0.7249,0.5882,False
K,42,50,20,0.9,0.8191,0.9188,False
K,42,50,20,0.95,1.0,100.0,True
K,42,50,21,0.8,0.765,0.6932,False
K,42,50,21,0.9,0.8867,15.8278,False
K,42,50,21,0.95,0.9888,82.6905,True
K,42,50,22,0.8,0.7249,0.5882,False
K,42,50,22,0.9,0.8266,0.9906,False
K,42,50,22,0.95,0.9888,82.6905,True
K,42,50,23,0.8,0.8266,0.9906,False
K,42,50,23,0.9,0.9417,41.3979,False
K,42,50,23,0.95,0.9888,82.6905,True
K,42,50,24,0.8,0.7249,0.5882,False
K,42,50,24,0.9,0.9417,41.3979,False
K,42,50,24,0.95,0.9888,82.8604,True
K,42,50,25,0.8,0.8867,15.8278,False
K,42,50,25,0.9,0.9888,82.6905,True
K,42,50,25,0.95,1.0,100.0,True
K,42,50,26,0.8,0.8867,15.8278,False
K,42,50,26,0.9,0.9888,82.6905,True
K,42,50,26,0.95,1.0,100.0,True
K,42,50,27,0.8,0.765,0.6932,False
K,42,50,27,0.9,0.9417,41.3979,False
K,42,50,27,0.95,0.9888,82.6905,True
K,42,50,28,0.8,0.8079,0.8425,False
K,42,50,28,0.9,0.9417,41.3979,False
K,42,50,28,0.95,0.9888,82.6905,True
K,42,50,29,0.8,0.8359,1.0907,False
K,42,50,29,0.9,0.9417,41.3979,False
K,42,50,29,0.95,0.9888,82.6905,True
K,42,50,30,0.8,0.8266,0.9906,False
K,42,50,30,0.9,0.9417,41.3979,False
K,42,50,30,0.95,0.9888,82.6905,True
K,42,50,31,0.8,0.8331,1.0505,False
K,42,50,31,0.9,0.9417,41.3979,False
K,42,50,31,0.95,1.0,100.0,True
K,42,50,32,0.8,0.8331,1.0505,False
K,42,50,32,0.9,0.9417,41.3979,False
K,42,50,32,0.95,0.9888,82.6905,True
K,42,50,33,0.8,0.7249,0.5882,False
K,42,50,33,0.9,0.8867,15.8278,False
K,42,50,33,0.95,0.9888,82.6905,True
K,42,50,34,0.8,0.7249,0.5882,False
K,42,50,34,0.9,0.8191,0.9188,False
K,42,50,34,0.95,0.9888,82.6905,True
K,42,50,35,0.8,0.7907,0.7806,False
K,42,50,35,0.9,0.9417,41.3979,False
K,42,50,35,0.95,0.9888,82.6905,True
K,42,50,36,0.8,0.8191,0.9188,False
K,42,50,36,0.9,0.9417,41.3979,False
K,42,50,36,0.95,0.9888,82.6905,True
K,42,50,37,0.8,0.8191,0.9188,False
K,42,50,37,0.9,0.9021,20.9475,False
K,42,50,37,0.95,0.9417,41.3979,False
K,42,50,38,0.8,0.8191,0.9188,False
K,42,50,38,0.9,0.9888,82.6905,True
K,42,50,38,0.95,1.0,100.0,True
K,42,50,39,0.8,0.8191,0.9188,False
K,42,50,39,0.9,0.9417,41.3979,False
K,42,50,39,0.95,1.0,100.0,True
K,42,75,0,0.8,0.765,0.6932,False
K,42,75,0,0.9,0.9888,82.6905,True
K,42,75,0,0.95,0.9888,82.6905,True
K,42,75,1,0.8,0.8191,0.9188,False
K,42,75,1,0.9,0.8867,15.8278,False
K,42,75,1,0.95,0.9417,41.3979,False
K,42,75,2,0.8,0.8867,15.8278,False
K,42,75,2,0.9,0.9417,41.3979,False
K,42,75,2,0.95,0.9888,82.6905,True
K,42,75,3,0.8,0.7249,0.5882,False
K,42,75,3,0.9,0.8867,15.8278,False
K,42,75,3,0.95,0.9888,82.6905,True
K,42,75,4,0.8,0.8191,0.9188,False
K,42,75,4,0.9,0.9417,41.3979,False
K,42,75,4,0.95,1.0,100.0,True
K,42,75,5,0.8,0.8266,0.9906,False
K,42,75,5,0.9,0.9888,82.6905,True
K,42,75,5,0.95,0.9888,82.6905,True
K,42,75,6,0.8,0.8079,0.8425,False
K,42,75,6,0.9,0.8867,15.8278,False
K,42,75,6,0.95,0.9021,20.9475,False
K,42,75,7,0.8,0.7249,0.5882,False
K,42,75,7,0.9,0.8867,15.8278,False
K,42,75,7,0.95,0.9417,41.3979,False
K,42,75,8,0.8,0.7907,0.7806,False
K,42,75,8,0.9,0.9021,20.9475,False
K,42,75,8,0.95,0.9888,82.6905,True
K,42,75,9,0.8,0.8191,0.9188,False
K,42,75,9,0.9,0.8867,15.8278,False
K,42,75,9,0.95,0.9888,82.6905,True
K,42,75,10,0.8,0.8079,0.8425,False
K,42,75,10,0.9,0.8867,15.8278,False
K,42,75,10,0.95,0.9888,82.6905,True
K,42,75,11,0.8,0.7907,0.7806,False
K,42,75,11,0.9,0.8867,15.8278,False
K,42,75,11,0.95,0.9888,82.6905,True
K,42,75,12,0.8,0.8191,0.9188,False
K,42,75,12,0.9,0.9417,41.3979,False
K,42,75,12,0.95,0.9888,82.6905,True
K,42,75,13,0.8,0.7907,0.7806,False
K,42,75,13,0.9,0.9417,41.3979,False
K,42,75,13,0.95,0.9888,82.6905,True
K,42,75,14,0.8,0.8079,0.8425,False
K,42,75,14,0.9,0.9417,41.3979,False
K,42,75,14,0.95,0.9888,82.6905,True
K,42,75,15,0.8,0.8867,15.8278,False
K,42,75,15,0.9,0.9417,41.3979,False
K,42,75,15,0.95,0.9888,82.6905,True
K,42,75,16,0.8,0.8079,0.8425,False
K,42,75,16,0.9,0.9417,41.3979,False
K,42,75,16,0.95,1.0,100.0,True
K,42,75,17,0.8,0.8191,0.9188,False
K,42,75,17,0.9,0.8867,15.8278,False
K,42,75,17,0.95,0.9888,82.6905,True
K,42,75,18,0.8,0.7907,0.7806,False
K,42,75,18,0.9,0.9417,41.3979,False
K,42,75,18,0.95,1.0,100.0,True
K,42,75,19,0.8,0.7907,0.7806,False
K,42,75,19,0.9,0.8359,1.0907,False
K,42,75,19,0.95,0.9021,20.9475,False
K,42,75,20,0.8,0.8359,1.0907,False
K,42,75,20,0.9,0.9417,41.3979,False
K,42,75,20,0.95,0.9888,82.6905,True
K,42,75,21,0.8,0.8079,0.8425,False
K,42,75,21,0.9,0.8867,15.8278,False
K,42,75,21,0.95,0.9888,82.6905,True
K,42,75,22,0.8,0.765,0.6932,False
K,42,75,22,0.9,0.8867,15.8278,False
K,42,75,22,0.95,0.9888,82.8604,True
K,42,75,23,0.8,0.8191,0.9188,False
K,42,75,23,0.9,0.9417,41.3979,False
K,42,75,23,0.95,1.0,100.0,True
K,42,75,24,0.8,0.765,0.6932,False
K,42,75,24,0.9,0.8867,15.8278,False
K,42,75,24,0.95,0.9888,82.6905,True
K,42,75,25,0.8,0.765,0.6932,False
K,42,75,25,0.9,0.8867,15.8278,False
K,42,75,25,0.95,0.9888,82.6905,True
K,42,75,26,0.8,0.765,0.6932,False
K,42,75,26,0.9,0.9021,20.9475,False
K,42,75,26,0.95,0.9417,41.3979,False
K,42,75,27,0.8,0.7907,0.7806,False
K,42,75,27,0.9,0.9417,41.3979,False
K,42,75,27,0.95,1.0,100.0,True
K,42,75,28,0.8,0.8079,0.8425,False
K,42,75,28,0.9,0.8867,15.8278,False
K,42,75,28,0.95,0.9888,82.6905,True
K,42,75,29,0.8,0.8191,0.9188,False
K,42,75,29,0.9,0.8359,1.0907,False
K,42,75,29,0.95,0.9888,82.6905,True
K,42,75,30,0.8,0.765,0.6932,False
K,42,75,30,0.9,0.8266,0.9906,False
K,42,75,30,0.95,0.9888,82.6905,True
K,42,75,31,0.8,0.765,0.6932,False
K,42,75,31,0.9,0.8867,15.8278,False
K,42,75,31,0.95,0.9888,82.6905,True
K,42,75,32,0.8,0.7907,0.7806,False
K,42,75,32,0.9,0.9021,20.9475,False
K,42,75,32,0.95,0.9888,82.6905,True
K,42,75,33,0.8,0.8331,1.0505,False
K,42,75,33,0.9,0.9417,41.3979,False
K,42,75,33,0.95,0.9888,82.6905,True
K,42,75,34,0.8,0.7249,0.5882,False
K,42,75,34,0.9,0.8867,15.8278,False
K,42,75,34,0.95,0.9888,82.6905,True
K,42,75,35,0.8,0.7249,0.5882,False
K,42,75,35,0.9,0.8867,15.8278,False
K,42,75,35,0.95,0.9417,41.3979,False
K,42,75,36,0.8,0.8867,15.8278,False
K,42,75,36,0.9,0.9888,82.6905,True
K,42,75,36,0.95,0.9888,82.6905,True
K,42,75,37,0.8,0.765,0.6932,False
K,42,75,37,0.9,0.8266,0.9906,False
K,42,75,37,0.95,0.9417,41.3979,False
K,42,75,38,0.8,0.8867,15.8278,False
K,42,75,38,0.9,0.9417,41.3979,False
K,42,75,38,0.95,0.9888,82.6905,True
K,42,75,39,0.8,0.7249,0.5882,False
K,42,75,39,0.9,0.8867,15.8278,False
K,42,75,39,0.95,0.9888,82.6905,True
K,42,100,0,0.8,0.8191,0.9188,False
K,42,100,0,0.9,0.8867,15.8278,False
K,42,100,0,0.95,0.9021,20.9475,False
K,42,100,1,0.8,0.8191,0.9188,False
K,42,100,1,0.9,0.8867,15.8278,False
K,42,100,1,0.95,0.9888,82.6905,True
K,42,100,2,0.8,0.7907,0.7806,False
K,42,100,2,0.9,0.9021,20.9475,False
K,42,100,2,0.95,0.9417,41.3979,False
K,42,100,3,0.8,0.7907,0.7806,False
K,42,100,3,0.9,0.9417,41.3979,False
K,42,100,3,0.95,0.9888,82.6905,True
K,42,100,4,0.8,0.8867,15.8278,False
K,42,100,4,0.9,0.9417,41.3979,False
K,42,100,4,0.95,0.9888,82.6905,True
K,42,100,5,0.8,0.7249,0.5882,False
K,42,100,5,0.9,0.834,1.0635,False
K,42,100,5,0.95,0.9888,82.6905,True
K,42,100,6,0.8,0.7907,0.7806,False
K,42,100,6,0.9,0.9026,21.0347,False
K,42,100,6,0.95,0.9888,82.6905,True
K,42,100,7,0.8,0.7907,0.7806,False
K,42,100,7,0.9,0.8867,15.8278,False
K,42,100,7,0.95,0.9888,82.6905,True
K,42,100,8,0.8,0.8191,0.9188,False
K,42,100,8,0.9,0.9021,20.9475,False
K,42,100,8,0.95,0.9888,82.6905,True
K,42,100,9,0.8,0.8191,0.9188,False
K,42,100,9,0.9,0.9417,41.3979,False
K,42,100,9,0.95,0.9888,82.6905,True
K,42,100,10,0.8,0.8266,0.9906,False
K,42,100,10,0.9,0.9021,20.9475,False
K,42,100,10,0.95,0.9417,41.3979,False
K,42,100,11,0.8,0.8331,1.0505,False
K,42,100,11,0.9,0.9417,41.3979,False
K,42,100,11,0.95,0.9888,82.6905,True
K,42,100,12,0.8,0.7907,0.7806,False
K,42,100,12,0.9,0.9021,20.9475,False
K,42,100,12,0.95,0.9888,82.6905,True
K,42,100,13,0.8,0.765,0.6932,False
K,42,100,13,0.9,0.8331,1.0505,False
K,42,100,13,0.95,0.9417,41.3979,False
K,42,100,14,0.8,0.765,0.6932,False
K,42,100,14,0.9,0.8867,15.8278,False
K,42,100,14,0.95,0.9417,41.3979,False
K,42,100,15,0.8,0.7907,0.7806,False
K,42,100,15,0.9,0.8867,15.8278,False
K,42,100,15,0.95,0.9888,82.6905,True
K,42,100,16,0.8,0.8266,0.9906,False
K,42,100,16,0.9,0.8867,15.8278,False
K,42,100,16,0.95,0.9888,82.6905,True
K,42,100,17,0.8,0.7249,0.5882,False
K,42,100,17,0.9,0.8331,1.0505,False
K,42,100,17,0.95,0.9417,41.3979,False
K,42,100,18,0.8,0.8331,1.0505,False
K,42,100,18,0.9,0.9417,41.3979,False
K,42,100,18,0.95,0.9888,82.6905,True
K,42,100,19,0.8,0.765,0.6932,False
K,42,100,19,0.9,0.9417,41.3979,False
K,42,100,19,0.95,0.9888,82.6905,True
K,42,100,20,0.8,0.8331,1.0505,False
K,42,100,20,0.9,0.9417,41.3979,False
K,42,100,20,0.95,0.9888,82.6905,True
K,42,100,21,0.8,0.765,0.6932,False
K,42,100,21,0.9,0.8867,15.8278,False
K,42,100,21,0.95,0.9417,41.3979,False
K,42,100,22,0.8,0.8266,0.9906,False
K,42,100,22,0.9,0.8867,15.8278,False
K,42,100,22,0.95,0.9888,82.6905,True
K,42,100,23,0.8,0.7907,0.7806,False
K,42,100,23,0.9,0.8867,15.8278,False
K,42,100,23,0.95,0.9417,41.3979,False
K,42,100,24,0.8,0.8191,0.9188,False
K,42,100,24,0.9,0.9021,20.9475,False
K,42,100,24,0.95,0.9888,82.6905,True
K,42,100,25,0.8,0.8331,1.0505,False
K,42,100,25,0.9,0.9417,41.3979,False
K,42,100,25,0.95,0.9888,82.6905,True
K,42,100,26,0.8,0.7907,0.7806,False
K,42,100,26,0.9,0.9026,21.0347,False
K,42,100,26,0.95,0.9888,82.6905,True
K,42,100,27,0.8,0.7907,0.7806,False
K,42,100,27,0.9,0.8867,15.8278,False
K,42,100,27,0.95,0.9888,82.6905,True
K,42,100,28,0.8,0.7907,0.7806,False
K,42,100,28,0.9,0.8867,15.8278,False
K,42,100,28,0.95,0.8867,15.8278,False
K,42,100,29,0.8,0.7907,0.7806,False
K,42,100,29,0.9,0.8867,15.8278,False
K,42,100,29,0.95,0.9888,82.6905,True
K,42,100,30,0.8,0.7907,0.7806,False
K,42,100,30,0.9,0.8867,15.8278,False
K,42,100,30,0.95,0.9431,41.6869,False
K,42,100,31,0.8,0.765,0.6932,False
K,42,100,31,0.9,0.8867,15.8278,False
K,42,100,31,0.95,0.9417,41.3979,False
K,42,100,32,0.8,0.8191,0.9188,False
K,42,100,32,0.9,0.9417,41.3979,False
K,42,100,32,0.95,0.9888,82.6905,True
K,42,100,33,0.8,0.765,0.6932,False
K,42,100,33,0.9,0.9417,41.3979,False
K,42,100,33,0.95,0.9888,82.6905,True
K,42,100,34,0.8,0.8266,0.9906,False
K,42,100,34,0.9,0.9417,41.3979,False
K,42,100,34,0.95,0.9888,82.6905,True
K,42,100,35,0.8,0.8079,0.8425,False
K,42,100,35,0.9,0.8867,15.8278,False
K,42,100,35,0.95,0.9417,41.3979,False
K,42,100,36,0.8,0.8867,15.8278,False
K,42,100,36,0.9,0.9888,82.6905,True
K,42,100,36,0.95,0.9888,82.6905,True
K,42,100,37,0.8,0.7907,0.7806,False
K,42,100,37,0.9,0.8359,1.0907,False
K,42,100,37,0.95,0.9888,82.6905,True
K,42,100,38,0.8,0.765,0.6932,False
K,42,100,38,0.9,0.9021,20.9475,False
K,42,100,38,0.95,0.9417,41.3979,False
K,42,100,39,0.8,0.8079,0.8425,False
K,42,100,39,0.9,0.8867,15.8278,False
K,42,100,39,0.95,0.9888,82.6905,True
K,42,150,0,0.8,0.8266,0.9906,False
K,42,150,0,0.9,0.9417,41.3979,False
K,42,150,0,0.95,0.9888,82.6905,True
K,42,150,1,0.8,0.8079,0.8425,False
K,42,150,1,0.9,0.9417,41.3979,False
K,42,150,1,0.95,0.9888,82.6905,True
K,42,150,2,0.8,0.7249,0.5882,False
K,42,150,2,0.9,0.8191,0.9188,False
K,42,150,2,0.95,0.9888,82.6905,True
K,42,150,3,0.8,0.765,0.6932,False
K,42,150,3,0.9,0.8867,15.8278,False
K,42,150,3,0.95,0.9417,41.3979,False
K,42,150,4,0.8,0.7249,0.5882,False
K,42,150,4,0.9,0.8867,15.8278,False
K,42,150,4,0.95,0.9431,41.6869,False
K,42,150,5,0.8,0.7907,0.7806,False
K,42,150,5,0.9,0.9021,20.9475,False
K,42,150,5,0.95,0.9888,82.6905,True
K,42,150,6,0.8,0.765,0.6932,False
K,42,150,6,0.9,0.8867,15.8278,False
K,42,150,6,0.95,0.9417,41.3979,False
K,42,150,7,0.8,0.8079,0.8425,False
K,42,150,7,0.9,0.8867,15.8278,False
K,42,150,7,0.95,0.9888,82.6905,True
K,42,150,8,0.8,0.8191,0.9188,False
K,42,150,8,0.9,0.8867,15.8278,False
K,42,150,8,0.95,0.9888,82.6905,True
K,42,150,9,0.8,0.8079,0.8425,False
K,42,150,9,0.9,0.9021,20.9475,False
K,42,150,9,0.95,0.9888,82.6905,True
K,42,150,10,0.8,0.765,0.6932,False
K,42,150,10,0.9,0.8867,15.8278,False
K,42,150,10,0.95,0.9888,82.6905,True
K,42,150,11,0.8,0.7907,0.7806,False
K,42,150,11,0.9,0.9417,41.3979,False
K,42,150,11,0.95,0.9888,82.6905,True
K,42,150,12,0.8,0.8079,0.8425,False
K,42,150,12,0.9,0.8867,15.8278,False
K,42,150,12,0.95,0.9888,82.6905,True
K,42,150,13,0.8,0.765,0.6932,False
K,42,150,13,0.9,0.8867,15.8278,False
K,42,150,13,0.95,0.9888,82.6905,True
K,42,150,14,0.8,0.7907,0.7806,False
K,42,150,14,0.9,0.8867,15.8278,False
K,42,150,14,0.95,0.9888,82.6905,True
K,42,150,15,0.8,0.765,0.6932,False
K,42,150,15,0.9,0.8331,1.0505,False
K,42,150,15,0.95,0.9417,41.3979,False
K,42,150,16,0.8,0.7907,0.7806,False
K,42,150,16,0.9,0.8867,15.8278,False
K,42,150,16,0.95,0.9417,41.3979,False
K,42,150,17,0.8,0.8079,0.8425,False
K,42,150,17,0.9,0.8867,15.8278,False
K,42,150,17,0.95,0.9888,82.6905,True
K,42,150,18,0.8,0.7907,0.7806,False
K,42,150,18,0.9,0.8867,15.8278,False
K,42,150,18,0.95,0.9888,82.6905,True
K,42,150,19,0.8,0.765,0.6932,False
K,42,150,19,0.9,0.8359,1.0907,False
K,42,150,19,0.95,0.9888,82.6905,True
K,42,150,20,0.8,0.7907,0.7806,False
K,42,150,20,0.9,0.9417,41.3979,False
K,42,150,20,0.95,0.9888,82.6905,True
K,42,150,21,0.8,0.8079,0.8425,False
K,42,150,21,0.9,0.8867,15.8278,False
K,42,150,21,0.95,0.9888,82.6905,True
K,42,150,22,0.8,0.8191,0.9188,False
K,42,150,22,0.9,0.9417,41.3979,False
K,42,150,22,0.95,0.9888,82.6905,True
K,42,150,23,0.8,0.7907,0.7806,False
K,42,150,23,0.9,0.8867,15.8278,False
K,42,150,23,0.95,0.9888,82.6905,True
K,42,150,24,0.8,0.7907,0.7806,False
K,42,150,24,0.9,0.8867,15.8278,False
K,42,150,24,0.95,0.9888,82.6905,True
K,42,150,25,0.8,0.8079,0.8425,False
K,42,150,25,0.9,0.8867,15.8278,False
K,42,150,25,0.95,0.9888,82.6905,True
K,42,150,26,0.8,0.7249,0.5882,False
K,42,150,26,0.9,0.8867,15.8278,False
K,42,150,26,0.95,0.9888,82.6905,True
K,42,150,27,0.8,0.7907,0.7806,False
K,42,150,27,0.9,0.8867,15.8278,False
K,42,150,27,0.95,0.9888,82.6905,True
K,42,150,28,0.8,0.8191,0.9188,False
